case_id,jurisdiction,pdf,field_name,current_value,suggested_value,reason,confidence,edit_file,notes
cn_0188,cn,pdfs/case_0188_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0189,cn,pdfs/case_0189_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0190,cn,pdfs/case_0190_cn.pdf,legal_points,"[""pending_review""]",,中国法律点为空或待确认,0.2,data/manual_overrides/cn_overrides.json,
cn_0190,cn,pdfs/case_0190_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0191,cn,pdfs/case_0191_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0192,cn,pdfs/case_0192_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0193,cn,pdfs/case_0193_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0194,cn,pdfs/case_0194_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0195,cn,pdfs/case_0195_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0196,cn,pdfs/case_0196_cn.pdf,legal_points,"[""pending_review""]",,中国法律点为空或待确认,0.2,data/manual_overrides/cn_overrides.json,
cn_0196,cn,pdfs/case_0196_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0197,cn,pdfs/case_0197_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0198,cn,pdfs/case_0198_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0199,cn,pdfs/case_0199_cn.pdf,patent_type,其他,,patent_type 为其他或待确认,0.35,data/manual_overrides/cn_overrides.json,
cn_0199,cn,pdfs/case_0199_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0200,cn,pdfs/case_0200_cn.pdf,patent_type,其他,,patent_type 为其他或待确认,0.35,data/manual_overrides/cn_overrides.json,
cn_0200,cn,pdfs/case_0200_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0202,cn,pdfs/case_0202_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0203,cn,pdfs/case_0203_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
cn_0204,cn,pdfs/case_0204_cn.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/cn_overrides.json,
us_0205,us,pdfs/case_0205_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0206,us,pdfs/case_0206_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0207,us,pdfs/case_0207_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""preparation of the invention preferably comprises plasma-derived or genetically"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0208,us,pdfs/case_0208_us.pdf,summary,要点：涉案专利题为“Immunogenic compositions comprising conjugated capsular saccharide antigens and uses thereof”，技术内容主要是：The present invention relates to new immunogenic compositions comprising conjugated Streptococcus pneumoniae capsular saccharide antigens (glycoconjugates) and uses thereof. Immunogenic compositions of the present invention will typically comprise at least one glycoconjugate from。挑战基础包括§ 103、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0208,us,pdfs/case_0208_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0209,us,pdfs/case_0209_us.pdf,summary,要点：涉案专利题为“Immunogenic compositions comprising conjugated capsular saccharide antigens and uses thereof”，技术内容主要是：The present invention relates to new immunogenic compositions comprising conjugated Streptococcus pneumoniae capsular saccharide antigens (glycoconjugates) and uses thereof. Immunogenic compositions of the present invention will typically comprise at least one glycoconjugate from。挑战基础包括§ 103、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0209,us,pdfs/case_0209_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0210,us,pdfs/case_0210_us.pdf,summary,要点：涉案专利题为“Immunogenic compositions comprising conjugated capsular saccharide antigens and uses thereof”，技术内容主要是：The present invention relates to new immunogenic compositions comprising conjugated Streptococcus pneumoniae capsular saccharide antigens (glycoconjugates) and uses thereof. Immunogenic compositions of the present invention will typically comprise at least one glycoconjugate from。挑战基础包括§ 103、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0210,us,pdfs/case_0210_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0211,us,pdfs/case_0211_us.pdf,summary,"要点：涉案专利题为“Treatment for multiple sclerosis”，技术内容主要是：Provided are certain methods of screening, identifying, and evaluating neuroprotective compounds useful for treatment of neurological diseases, such as, e.g., multiple sclerosis (MS). The compounds described upregulate the cellular cytoprotective pathway regulated by Nrf2. Also p",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0211,us,pdfs/case_0211_us.pdf,us_legal_points,"[""pending_review""]",,美国法律点为空或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0211,us,pdfs/case_0211_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0211,us,pdfs/case_0211_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0212,us,pdfs/case_0212_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""to avoid weight gain, either combined in a single unit dose with lurasidone or a"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0213,us,pdfs/case_0213_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""is about from 10 to 95"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0214,us,pdfs/case_0214_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0214,us,pdfs/case_0214_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0215,us,pdfs/case_0215_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0215,us,pdfs/case_0215_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0217,us,pdfs/case_0217_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0218,us,pdfs/case_0218_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0219,us,pdfs/case_0219_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0220,us,pdfs/case_0220_us.pdf,summary,"要点：涉案专利题为“Nicotinamide riboside kinase compositions and methods for using the same”，技术内容主要是：The present invention relates to isolated nicotinamide riboside kinase (Nrk) nucleic acid sequences, vectors and cultured cells containing the same, and Nrk polypeptides encoded thereby. Methods for identifying individuals or tumors susceptible to nicotinamide riboside-related pr。请求人挑战claim 2；挑战基础包括§ 101、§ 102、§ 103、§ 112。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0220,us,pdfs/case_0220_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0221,us,pdfs/case_0221_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""is mixed with one or more pharmaceutically acceptable carrier"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0222,us,pdfs/case_0222_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0222,us,pdfs/case_0222_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0223,us,pdfs/case_0223_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""is not particularly strong evidence of copying"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0224,us,pdfs/case_0224_us.pdf,summary,要点：涉案专利题为“Treprostinil administration by inhalation”，技术内容主要是：Treprostinil can be administered using a metered dose inhaler. Such administration provides a greater degree of autonomy to patients. Also disclosed are kits that include a metered dose inhaler containing a pharmaceutical formulation containing treprostinil。请求人挑战claims 1–8；挑战基础包括§ 102、35 U.S.C. § 102。最终结果：被挑战权利要求被认定不可专利,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0224,us,pdfs/case_0224_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0225,us,pdfs/case_0225_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""in Daly, 1- MCP, would be released from the complex in gaseous form"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0226,us,pdfs/case_0226_us.pdf,summary,"要点：涉案专利题为“Nicotinamide riboside kinase compositions and methods for using the same”，技术内容主要是：The present invention relates to isolated nicotinamide riboside kinase (Nrk) nucleic acid sequences, vectors and cultured cells containing the same, and Nrk polypeptides encoded thereby. Methods for identifying individuals or tumors susceptible to nicotinamide riboside-related pr。请求人挑战claims 1–3；挑战基础包括§ 101、§ 102、§ 103、§ 112",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0226,us,pdfs/case_0226_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0226,us,pdfs/case_0226_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0227,us,pdfs/case_0227_us.pdf,summary,"要点：涉案专利题为“Method and apparatus for creating ocular surgical and relaxing incisions”，技术内容主要是：A system and method of treating target tissue in a patient's eye, which includes generating a light beam, deflecting the light beam using a scanner to form first and second treatment patterns, delivering the first treatment pattern to the target tissue to form an incision that pr。请求人挑战claims 1–17；挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0227,us,pdfs/case_0227_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0228,us,pdfs/case_0228_us.pdf,summary,"要点：涉案专利题为“Method and apparatus for creating ocular surgical and relaxing incisions”，技术内容主要是：A system and method of treating target tissue in a patient's eye, which includes generating a light beam, deflecting the light beam using a scanner to form first and second treatment patterns, delivering the first treatment pattern to the target tissue to form an incision that pr。请求人挑战claims 1–17 and 20–26；挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0228,us,pdfs/case_0228_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0231,us,pdfs/case_0231_us.pdf,summary,"要点：涉案专利题为“Methods for detection of genetic disorders”，技术内容主要是：The invention provides a method useful for detection of genetic disorders. The method comprises determining the sequence of alleles of a locus of interest, and quantitating a ratio for the alleles at the locus of interest, wherein the ratio indicates the presence or absence of a。请求人挑战claims 81–96 and 133；挑战基础包括§ 103、35 U.S.C. § 103",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0231,us,pdfs/case_0231_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0231,us,pdfs/case_0231_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0231,us,pdfs/case_0231_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0232,us,pdfs/case_0232_us.pdf,summary,"要点：涉案专利题为“Factor IX polypeptide mutant, its uses and method for its production”，技术内容主要是：Disclosed are a modified FIX (factor IX) polypeptide comprising a leucine, cysteine, aspartic acid, glutamic acid, histidine, lysine, asparagine, glutamine or tyrosine in position 338; pharmaceutical preparations containing said modified FIX polypeptide; a nucleotide sequence cod。请求人挑战claims 1, 3, 7–10, 14–16, 19, and 20；挑战基础包括§ 102、§ 103、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0232,us,pdfs/case_0232_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0233,us,pdfs/case_0233_us.pdf,summary,"要点：涉案专利题为“Factor IX polypeptide mutant, its uses and method for its production”，技术内容主要是：Disclosed are a modified FIX (factor IX) polypeptide comprising a leucine, cysteine, aspartic acid, glutamic acid, histidine, lysine, asparagine, glutamine or tyrosine in position 338; pharmaceutical preparations containing said modified FIX polypeptide; a nucleotide sequence cod。请求人挑战claims 2, 4–6, 11–13, 17, and 18；挑战基础包括§ 102、§ 103、§ 112、35 U.S.C. § 102。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0233,us,pdfs/case_0233_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0234,us,pdfs/case_0234_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0235,us,pdfs/case_0235_us.pdf,summary,"要点：涉案专利题为“Methods for detection of genetic disorders”，技术内容主要是：The invention provides a method useful for detection of genetic disorders. The method comprises determining the sequence of alleles of a locus of interest, and quantitating a ratio for the alleles at the locus of interest, wherein the ratio indicates the presence or absence of a。请求人挑战claims 1–9 and 21–30；挑战基础包括§ 103、35 U.S.C. § 103",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0235,us,pdfs/case_0235_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0235,us,pdfs/case_0235_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0235,us,pdfs/case_0235_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0236,us,pdfs/case_0236_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0236,us,pdfs/case_0236_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0237,us,pdfs/case_0237_us.pdf,summary,"要点：涉案专利题为“Methods for detection of genetic disorders”，技术内容主要是：The invention provides a method useful for detection of genetic disorders. The method comprises determining the sequence of alleles of a locus of interest, and quantitating a ratio for the alleles at the locus of interest, wherein the ratio indicates the presence or absence of a。请求人挑战claims 55–63, 66–69, 80, and 127–132；挑战基础包括§ 103、35 U.S.C. § 103",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0237,us,pdfs/case_0237_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0237,us,pdfs/case_0237_us.pdf,outcome,unknown,,outcome 为空或 unknown,0,data/manual_overrides/us_overrides.json,
us_0237,us,pdfs/case_0237_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0238,us,pdfs/case_0238_us.pdf,summary,"要点：涉案专利题为“Methods for detection of genetic disorders”，技术内容主要是：The invention provides a method useful for detection of genetic disorders. The method comprises determining the sequence of alleles of a locus of interest, and quantitating a ratio for the alleles at the locus of interest, wherein the ratio indicates the presence or absence of a。请求人挑战claims 1, 3–9, 21, 22, and 24–30；挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：请求人未能证明被挑战权利要求不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0238,us,pdfs/case_0238_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0238,us,pdfs/case_0238_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0239,us,pdfs/case_0239_us.pdf,summary,"要点：涉案专利题为“Methods for detection of genetic disorders”，技术内容主要是：The invention provides a method useful for detection of genetic disorders. The method comprises determining the sequence of alleles of a locus of interest, and quantitating a ratio for the alleles at the locus of interest, wherein the ratio indicates the presence or absence of a。请求人挑战claims 55–63, 66–69, 80–91, 94–96, 126–130, 132, and 133；挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：请求人未能证明被挑战权利要求不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0239,us,pdfs/case_0239_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0239,us,pdfs/case_0239_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0240,us,pdfs/case_0240_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": ""consists of between about 0"", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""pdf"", ""confidence"": 0.2, ""review_required"": true}",,药物信息缺失或置信度低,0.2,data/manual_overrides/us_overrides.json,
us_0241,us,pdfs/case_0241_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0242,us,pdfs/case_0242_us.pdf,summary,"要点：涉案专利题为“Methods for detection of genetic disorders”，技术内容主要是：The invention provides a method useful for detection of genetic disorders. The method comprises determining the sequence of alleles of a locus of interest, and quantitating a ratio for the alleles at the locus of interest, wherein the ratio indicates the presence or absence of a。请求人挑战claims 55–61, 68, 69, 80–86, 89–92, 94, 126–130, 132, and 133；挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：请求人未能证明被挑战权利要求不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0242,us,pdfs/case_0242_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0242,us,pdfs/case_0242_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0243,us,pdfs/case_0243_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0244,us,pdfs/case_0244_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0245,us,pdfs/case_0245_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0246,us,pdfs/case_0246_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
